#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
817057	9817	81628	115156	123563	-	-	KEAP1	TSC22D4	INrf2|KLHL19	THG-1|THG1|TILZ2	Affinity Capture-Western	physical	Hast BE (2013)	PUBMED:23382044	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14145	A0A024R7C0	NP_036421|NP_987096	Q9Y3Q8	-	NP_001289972|NP_112197	-	-	-	-	-	-	Homo sapiens	Homo sapiens
817058	9817	9948	115156	115273	-	-	KEAP1	WDR1	INrf2|KLHL19	AIP1|HEL-S-52|NORI-1	Affinity Capture-Western	physical	Hast BE (2013)	PUBMED:23382044	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14145	A0A024R7C0	NP_036421|NP_987096	O75083	V9HWG7	NP_005103|NP_059830	-	-	-	-	-	-	Homo sapiens	Homo sapiens
817060	9817	4085	115156	110260	-	-	KEAP1	MAD2L1	INrf2|KLHL19	HSMAD2|MAD2	Affinity Capture-Western	physical	Hast BE (2013)	PUBMED:23382044	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14145	A0A024R7C0	NP_036421|NP_987096	Q13257	-	NP_002349	-	-	-	-	-	-	Homo sapiens	Homo sapiens
817061	9817	4780	115156	110852	-	-	KEAP1	NFE2L2	INrf2|KLHL19	NRF2	Affinity Capture-Western	physical	Hast BE (2013)	PUBMED:23382044	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14145	A0A024R7C0	NP_036421|NP_987096	Q16236	-	NP_006155|NP_001138884|NP_001138885|NP_001300829|NP_001300830|NP_001300831	-	-	-	-	-	-	Homo sapiens	Homo sapiens
817062	9817	9748	115156	115096	-	-	KEAP1	SLK	INrf2|KLHL19	LOSK|STK2|bA16H23.1|se20-9	Affinity Capture-Western	physical	Hast BE (2013)	PUBMED:23382044	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14145	A0A024R7C0	NP_036421|NP_987096	Q9H2G2	-	NP_001291672|NP_055535	-	-	-	-	-	-	Homo sapiens	Homo sapiens
817063	9948	9817	115273	115156	-	-	WDR1	KEAP1	AIP1|HEL-S-52|NORI-1	INrf2|KLHL19	Affinity Capture-Western	physical	Hast BE (2013)	PUBMED:23382044	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O75083	V9HWG7	NP_005103|NP_059830	Q14145	A0A024R7C0	NP_036421|NP_987096	-	-	-	-	-	-	Homo sapiens	Homo sapiens
817064	9819	9817	115158	115156	-	-	TSC22D2	KEAP1	TILZ4a|TILZ4b|TILZ4c	INrf2|KLHL19	Affinity Capture-Western	physical	Hast BE (2013)	PUBMED:23382044	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O75157	-	NP_001290193|NP_055594	Q14145	A0A024R7C0	NP_036421|NP_987096	-	-	-	-	-	-	Homo sapiens	Homo sapiens
834358	55603	9817	120744	115156	RP1-300G12.3	-	FAM46A	KEAP1	C6orf37|XTP11	INrf2|KLHL19	Two-hybrid	physical	Colland F (2004)	PUBMED:15231748	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96IP4	-	NP_060103	Q14145	A0A024R7C0	NP_036421|NP_987096	-	-	-	-	-	-	Homo sapiens	Homo sapiens
837667	9817	8878	115156	114397	-	-	KEAP1	SQSTM1	INrf2|KLHL19	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	Affinity Capture-Western	physical	Tanji K (2013)	PUBMED:23242280	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14145	A0A024R7C0	NP_036421|NP_987096	Q13501	-	NP_003891|NP_001135771|NP_001135770	-	-	-	-	-	-	Homo sapiens	Homo sapiens
856685	9817	2186	115156	108481	-	-	KEAP1	BPTF	INrf2|KLHL19	FAC1|FALZ|NURF301	Reconstituted Complex	physical	Strachan GD (2004)	PUBMED:15379550	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14145	A0A024R7C0	NP_036421|NP_987096	Q12830	-	NP_872579|NP_004450	-	-	-	-	-	-	Homo sapiens	Homo sapiens
861710	4869	9817	110929	115156	-	-	NPM1	KEAP1	B23|NPM	INrf2|KLHL19	Affinity Capture-MS	physical	Chen R (2013)	PUBMED:23402259	9606	9606	High Throughput	-	-	-	-	BIOGRID	P06748	-	NP_001032827|NP_954654|NP_001341938|NP_001341939|NP_001341935|NP_002511|NP_001341936	Q14145	A0A024R7C0	NP_036421|NP_987096	-	-	-	-	-	-	Homo sapiens	Homo sapiens
872432	9817	4780	115156	110852	-	-	KEAP1	NFE2L2	INrf2|KLHL19	NRF2	Co-crystal Structure	physical	Hoerer S (2013)	PUBMED:23722832	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14145	A0A024R7C0	NP_036421|NP_987096	Q16236	-	NP_006155|NP_001138884|NP_001138885|NP_001300829|NP_001300830|NP_001300831	-	-	-	-	-	-	Homo sapiens	Homo sapiens
874431	9817	4780	115156	110852	-	-	KEAP1	NFE2L2	INrf2|KLHL19	NRF2	Affinity Capture-Western	physical	Baba K (2013)	PUBMED:23645672	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14145	A0A024R7C0	NP_036421|NP_987096	Q16236	-	NP_006155|NP_001138884|NP_001138885|NP_001300829|NP_001300830|NP_001300831	-	-	-	-	-	-	Homo sapiens	Homo sapiens
891665	9817	5970	115156	111902	-	-	KEAP1	RELA	INrf2|KLHL19	NFKB3|p65	Affinity Capture-Western	physical	Wang J (2011)	PUBMED:21988832	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14145	A0A024R7C0	NP_036421|NP_987096	Q04206	A0A087X0W8	NP_001230914|NP_068810|NP_001230913|NP_001138610	-	-	-	-	-	-	Homo sapiens	Homo sapiens
892679	1191	9817	107603	115156	AAG4	-	CLU	KEAP1	APO-J|APOJ|CLI|CLU1|CLU2|KUB1|NA1/NA2|SGP-2|SGP2|SP-40|TRPM-2|TRPM2	INrf2|KLHL19	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	P10909	-	NP_001822	Q14145	A0A024R7C0	NP_036421|NP_987096	-	-	-	-	-	-	Homo sapiens	Homo sapiens
893453	572	9817	107048	115156	-	-	BAD	KEAP1	BBC2|BCL2L8	INrf2|KLHL19	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q92934	A0A024R562	NP_004313|NP_116784	Q14145	A0A024R7C0	NP_036421|NP_987096	-	-	-	-	-	-	Homo sapiens	Homo sapiens
893488	847	9817	107297	115156	-	-	CAT	KEAP1	-	INrf2|KLHL19	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04040	-	NP_001743	Q14145	A0A024R7C0	NP_036421|NP_987096	-	-	-	-	-	-	Homo sapiens	Homo sapiens
893979	9817	4779	115156	110851	-	-	KEAP1	NFE2L1	INrf2|KLHL19	LCR-F1|NRF1|TCF11	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q14145	A0A024R7C0	NP_036421|NP_987096	Q14494	J9JIE5|Q8NF22	NP_003195|NP_001317191|NP_001317190	-	-	-	-	-	-	Homo sapiens	Homo sapiens
893981	9817	4780	115156	110852	-	-	KEAP1	NFE2L2	INrf2|KLHL19	NRF2	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q14145	A0A024R7C0	NP_036421|NP_987096	Q16236	-	NP_006155|NP_001138884|NP_001138885|NP_001300829|NP_001300830|NP_001300831	-	-	-	-	-	-	Homo sapiens	Homo sapiens
894114	9817	5970	115156	111902	-	-	KEAP1	RELA	INrf2|KLHL19	NFKB3|p65	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q14145	A0A024R7C0	NP_036421|NP_987096	Q04206	A0A087X0W8	NP_001230914|NP_068810|NP_001230913|NP_001138610	-	-	-	-	-	-	Homo sapiens	Homo sapiens
894153	9817	6638	115156	112522	-	-	KEAP1	SNRPN	INrf2|KLHL19	HCERN3|PWCR|RT-LI|SM-D|SMN|SNRNP-N|SNURF-SNRPN|sm-N	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q14145	A0A024R7C0	NP_036421|NP_987096	P63162	X5DP00	NP_073716|NP_073717|NP_073718|NP_073719|NP_001336383|NP_001336385|NP_001336384|NP_001336387|NP_001336386|NP_001336389|NP_001336388|NP_001365185|NP_001365184|NP_001365183|NP_001365182|NP_001365181|NP_001365180|NP_001365178|NP_001365186|NP_001336394|NP_001336392|NP_001336393|NP_001336390|NP_001336391|NP_003088	-	-	-	-	-	-	Homo sapiens	Homo sapiens
894245	9817	10015	115156	115332	-	-	KEAP1	PDCD6IP	INrf2|KLHL19	AIP1|ALIX|DRIP4|HP95	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q14145	A0A024R7C0	NP_036421|NP_987096	Q8WUM4	-	NP_001155901|NP_037506|NP_001243121	-	-	-	-	-	-	Homo sapiens	Homo sapiens
894980	51218	9817	119386	115156	-	-	GLRX5	KEAP1	C14orf87|FLB4739|GRX5|PR01238|PRO1238|PRSA	INrf2|KLHL19	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q86SX6	-	NP_057501	Q14145	A0A024R7C0	NP_036421|NP_987096	-	-	-	-	-	-	Homo sapiens	Homo sapiens
895025	9817	55367	115156	120645	-	-	KEAP1	PIDD1	INrf2|KLHL19	LRDD|PIDD	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q14145	A0A024R7C0	NP_036421|NP_987096	Q9HB75	-	NP_665894|NP_665893	-	-	-	-	-	-	Homo sapiens	Homo sapiens
895119	9817	81628	115156	123563	-	-	KEAP1	TSC22D4	INrf2|KLHL19	THG-1|THG1|TILZ2	Two-hybrid	physical	Wang J (2011)	PUBMED:21988832	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q14145	A0A024R7C0	NP_036421|NP_987096	Q9Y3Q8	-	NP_001289972|NP_112197	-	-	-	-	-	-	Homo sapiens	Homo sapiens
904532	8878	9817	114397	115156	-	-	SQSTM1	KEAP1	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	INrf2|KLHL19	Affinity Capture-Western	physical	Ichimura Y (2013)	PUBMED:24011591	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13501	-	NP_003891|NP_001135771|NP_001135770	Q14145	A0A024R7C0	NP_036421|NP_987096	-	-	-	-	-	-	Homo sapiens	Homo sapiens
904533	8878	9817	114397	115156	-	-	SQSTM1	KEAP1	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	INrf2|KLHL19	Co-crystal Structure	physical	Ichimura Y (2013)	PUBMED:24011591	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13501	-	NP_003891|NP_001135771|NP_001135770	Q14145	A0A024R7C0	NP_036421|NP_987096	-	-	-	-	-	-	Homo sapiens	Homo sapiens
904536	9817	8878	115156	114397	-	-	KEAP1	SQSTM1	INrf2|KLHL19	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	Affinity Capture-Western	physical	Ichimura Y (2013)	PUBMED:24011591	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14145	A0A024R7C0	NP_036421|NP_987096	Q13501	-	NP_003891|NP_001135771|NP_001135770	-	-	-	-	-	-	Homo sapiens	Homo sapiens
904537	9817	4780	115156	110852	-	-	KEAP1	NFE2L2	INrf2|KLHL19	NRF2	Affinity Capture-Western	physical	Ichimura Y (2013)	PUBMED:24011591	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14145	A0A024R7C0	NP_036421|NP_987096	Q16236	-	NP_006155|NP_001138884|NP_001138885|NP_001300829|NP_001300830|NP_001300831	-	-	-	-	-	-	Homo sapiens	Homo sapiens
904583	9817	4780	115156	110852	-	-	KEAP1	NFE2L2	INrf2|KLHL19	NRF2	FRET	physical	Baird L (2013)	PUBMED:23986495	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14145	A0A024R7C0	NP_036421|NP_987096	Q16236	-	NP_006155|NP_001138884|NP_001138885|NP_001300829|NP_001300830|NP_001300831	-	-	-	-	-	-	Homo sapiens	Homo sapiens
904586	4780	9817	110852	115156	-	-	NFE2L2	KEAP1	NRF2	INrf2|KLHL19	Affinity Capture-Western	physical	Baird L (2013)	PUBMED:23986495	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q16236	-	NP_006155|NP_001138884|NP_001138885|NP_001300829|NP_001300830|NP_001300831	Q14145	A0A024R7C0	NP_036421|NP_987096	-	-	-	-	-	-	Homo sapiens	Homo sapiens
918024	4780	9817	110852	115156	-	-	NFE2L2	KEAP1	NRF2	INrf2|KLHL19	Affinity Capture-Western	physical	Gorrini C (2013)	PUBMED:23857982	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q16236	-	NP_006155|NP_001138884|NP_001138885|NP_001300829|NP_001300830|NP_001300831	Q14145	A0A024R7C0	NP_036421|NP_987096	-	-	-	-	-	-	Homo sapiens	Homo sapiens
918080	9817	4780	115156	110852	-	-	KEAP1	NFE2L2	INrf2|KLHL19	NRF2	FRET	physical	Schaap M (2013)	PUBMED:24130096	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14145	A0A024R7C0	NP_036421|NP_987096	Q16236	-	NP_006155|NP_001138884|NP_001138885|NP_001300829|NP_001300830|NP_001300831	-	-	-	-	-	-	Homo sapiens	Homo sapiens
932901	9817	4780	115156	110852	-	-	KEAP1	NFE2L2	INrf2|KLHL19	NRF2	Protein-peptide	physical	Jiang ZY (2014)	PUBMED:24512214	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14145	A0A024R7C0	NP_036421|NP_987096	Q16236	-	NP_006155|NP_001138884|NP_001138885|NP_001300829|NP_001300830|NP_001300831	-	-	-	-	-	-	Homo sapiens	Homo sapiens
939277	9817	9817	115156	115156	-	-	KEAP1	KEAP1	INrf2|KLHL19	INrf2|KLHL19	Affinity Capture-Western	physical	Hast BE (2014)	PUBMED:24322982	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14145	A0A024R7C0	NP_036421|NP_987096	Q14145	A0A024R7C0	NP_036421|NP_987096	-	-	-	-	-	-	Homo sapiens	Homo sapiens
939278	9817	8452	115156	114030	-	-	KEAP1	CUL3	INrf2|KLHL19	CUL-3|PHA2E	Affinity Capture-Western	physical	Hast BE (2014)	PUBMED:24322982	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14145	A0A024R7C0	NP_036421|NP_987096	Q13618	B7Z600|A0A024R475	NP_001244127|NP_001244126|NP_003581	-	-	-	-	-	-	Homo sapiens	Homo sapiens
939282	9817	4780	115156	110852	-	-	KEAP1	NFE2L2	INrf2|KLHL19	NRF2	Affinity Capture-Western	physical	Hast BE (2014)	PUBMED:24322982	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14145	A0A024R7C0	NP_036421|NP_987096	Q16236	-	NP_006155|NP_001138884|NP_001138885|NP_001300829|NP_001300830|NP_001300831	-	-	-	-	-	-	Homo sapiens	Homo sapiens
939283	9817	9748	115156	115096	-	-	KEAP1	SLK	INrf2|KLHL19	LOSK|STK2|bA16H23.1|se20-9	Affinity Capture-Western	physical	Hast BE (2014)	PUBMED:24322982	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14145	A0A024R7C0	NP_036421|NP_987096	Q9H2G2	-	NP_001291672|NP_055535	-	-	-	-	-	-	Homo sapiens	Homo sapiens
939284	9817	139285	115156	126556	-	RP11-403E24.2	KEAP1	AMER1	INrf2|KLHL19	FAM123B|OSCS|WTX	Affinity Capture-Western	physical	Hast BE (2014)	PUBMED:24322982	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14145	A0A024R7C0	NP_036421|NP_987096	Q5JTC6	-	NP_689637	-	-	-	-	-	-	Homo sapiens	Homo sapiens
939285	9817	4172	115156	110340	-	RP1-108C2.3	KEAP1	MCM3	INrf2|KLHL19	HCC5|P1-MCM3|P1.h|RLFB	Affinity Capture-Western	physical	Hast BE (2014)	PUBMED:24322982	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14145	A0A024R7C0	NP_036421|NP_987096	P25205	B4DUQ9|J3KQ69	NP_001353300|NP_001353301|NP_001353302|NP_001353303|NP_001353304|NP_001257401|NP_002379|NP_001353298|NP_001353299	-	-	-	-	-	-	Homo sapiens	Homo sapiens
939286	9817	10072	115156	115383	-	hCG_2016942	KEAP1	DPP3	INrf2|KLHL19	DPPIII	Affinity Capture-Western	physical	Hast BE (2014)	PUBMED:24322982	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14145	A0A024R7C0	NP_036421|NP_987096	Q9NY33	Q5JPB8	NP_001243599|NP_569710|NP_005691	-	-	-	-	-	-	Homo sapiens	Homo sapiens
939287	9817	3551	115156	109767	-	-	KEAP1	IKBKB	INrf2|KLHL19	IKK-beta|IKK2|IKKB|IMD15|NFKBIKB	Affinity Capture-Western	physical	Hast BE (2014)	PUBMED:24322982	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14145	A0A024R7C0	NP_036421|NP_987096	O14920	-	NP_001547|NP_001177649|NP_001229707	-	-	-	-	-	-	Homo sapiens	Homo sapiens
939288	9817	8878	115156	114397	-	-	KEAP1	SQSTM1	INrf2|KLHL19	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	Affinity Capture-Western	physical	Hast BE (2014)	PUBMED:24322982	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14145	A0A024R7C0	NP_036421|NP_987096	Q13501	-	NP_003891|NP_001135771|NP_001135770	-	-	-	-	-	-	Homo sapiens	Homo sapiens
939289	9817	4780	115156	110852	-	-	KEAP1	NFE2L2	INrf2|KLHL19	NRF2	Affinity Capture-MS	physical	Hast BE (2014)	PUBMED:24322982	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14145	A0A024R7C0	NP_036421|NP_987096	Q16236	-	NP_006155|NP_001138884|NP_001138885|NP_001300829|NP_001300830|NP_001300831	-	-	-	-	-	-	Homo sapiens	Homo sapiens
939290	9817	9748	115156	115096	-	-	KEAP1	SLK	INrf2|KLHL19	LOSK|STK2|bA16H23.1|se20-9	Affinity Capture-MS	physical	Hast BE (2014)	PUBMED:24322982	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14145	A0A024R7C0	NP_036421|NP_987096	Q9H2G2	-	NP_001291672|NP_055535	-	-	-	-	-	-	Homo sapiens	Homo sapiens
939291	9817	139285	115156	126556	-	RP11-403E24.2	KEAP1	AMER1	INrf2|KLHL19	FAM123B|OSCS|WTX	Affinity Capture-MS	physical	Hast BE (2014)	PUBMED:24322982	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14145	A0A024R7C0	NP_036421|NP_987096	Q5JTC6	-	NP_689637	-	-	-	-	-	-	Homo sapiens	Homo sapiens
939292	9817	4172	115156	110340	-	RP1-108C2.3	KEAP1	MCM3	INrf2|KLHL19	HCC5|P1-MCM3|P1.h|RLFB	Affinity Capture-MS	physical	Hast BE (2014)	PUBMED:24322982	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14145	A0A024R7C0	NP_036421|NP_987096	P25205	B4DUQ9|J3KQ69	NP_001353300|NP_001353301|NP_001353302|NP_001353303|NP_001353304|NP_001257401|NP_002379|NP_001353298|NP_001353299	-	-	-	-	-	-	Homo sapiens	Homo sapiens
939293	9817	10072	115156	115383	-	hCG_2016942	KEAP1	DPP3	INrf2|KLHL19	DPPIII	Affinity Capture-MS	physical	Hast BE (2014)	PUBMED:24322982	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14145	A0A024R7C0	NP_036421|NP_987096	Q9NY33	Q5JPB8	NP_001243599|NP_569710|NP_005691	-	-	-	-	-	-	Homo sapiens	Homo sapiens
939294	9817	3551	115156	109767	-	-	KEAP1	IKBKB	INrf2|KLHL19	IKK-beta|IKK2|IKKB|IMD15|NFKBIKB	Affinity Capture-MS	physical	Hast BE (2014)	PUBMED:24322982	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14145	A0A024R7C0	NP_036421|NP_987096	O14920	-	NP_001547|NP_001177649|NP_001229707	-	-	-	-	-	-	Homo sapiens	Homo sapiens
939295	9817	8878	115156	114397	-	-	KEAP1	SQSTM1	INrf2|KLHL19	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	Affinity Capture-MS	physical	Hast BE (2014)	PUBMED:24322982	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14145	A0A024R7C0	NP_036421|NP_987096	Q13501	-	NP_003891|NP_001135771|NP_001135770	-	-	-	-	-	-	Homo sapiens	Homo sapiens
939296	9817	9817	115156	115156	-	-	KEAP1	KEAP1	INrf2|KLHL19	INrf2|KLHL19	Affinity Capture-MS	physical	Hast BE (2014)	PUBMED:24322982	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14145	A0A024R7C0	NP_036421|NP_987096	Q14145	A0A024R7C0	NP_036421|NP_987096	-	-	-	-	-	-	Homo sapiens	Homo sapiens
939297	9817	4780	115156	110852	-	-	KEAP1	NFE2L2	INrf2|KLHL19	NRF2	Biochemical Activity	physical	Hast BE (2014)	PUBMED:24322982	9606	9606	Low Throughput	-	Ubiquitination	UbcH5, CUL3-RBX1 used in reactions	-	BIOGRID	Q14145	A0A024R7C0	NP_036421|NP_987096	Q16236	-	NP_006155|NP_001138884|NP_001138885|NP_001300829|NP_001300830|NP_001300831	-	-	-	-	-	-	Homo sapiens	Homo sapiens
941744	114928	9817	125399	115156	RP4-769N13.4	-	GPRASP2	KEAP1	GASP2	INrf2|KLHL19	Affinity Capture-MS	physical	Li S (2014)	PUBMED:24778252	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96D09	B3KW05	NP_001004051|NP_001171803|NP_001171805|NP_001171804|NP_612446	Q14145	A0A024R7C0	NP_036421|NP_987096	-	-	-	-	-	-	Homo sapiens	Homo sapiens
942399	4780	9817	110852	115156	-	-	NFE2L2	KEAP1	NRF2	INrf2|KLHL19	Affinity Capture-Western	physical	Qin S (2014)	PUBMED:24704364	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q16236	-	NP_006155|NP_001138884|NP_001138885|NP_001300829|NP_001300830|NP_001300831	Q14145	A0A024R7C0	NP_036421|NP_987096	-	-	-	-	-	-	Homo sapiens	Homo sapiens
948309	9817	4780	115156	110852	-	-	KEAP1	NFE2L2	INrf2|KLHL19	NRF2	Affinity Capture-Western	physical	Buommino E (2012)	PUBMED:23066931	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14145	A0A024R7C0	NP_036421|NP_987096	Q16236	-	NP_006155|NP_001138884|NP_001138885|NP_001300829|NP_001300830|NP_001300831	-	-	-	-	-	-	Homo sapiens	Homo sapiens
949047	8452	9817	114030	115156	-	-	CUL3	KEAP1	CUL-3|PHA2E	INrf2|KLHL19	Reconstituted Complex	physical	Cleasby A (2014)	PUBMED:24896564	9606	9606	Low Throughput	-	-	figure 3. AlphaScreen proximity assay	-	BIOGRID	Q13618	B7Z600|A0A024R475	NP_001244127|NP_001244126|NP_003581	Q14145	A0A024R7C0	NP_036421|NP_987096	-	-	-	-	-	-	Homo sapiens	Homo sapiens
949396	79892	9817	122976	115156	-	-	MCMBP	KEAP1	C10orf119|MCM-BP	INrf2|KLHL19	Affinity Capture-Luminescence	physical	Taipale M (2014)	PUBMED:25036637	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9BTE3	-	NP_001243307|NP_079110|NP_001243308	Q14145	A0A024R7C0	NP_036421|NP_987096	-	-	-	-	-	-	Homo sapiens	Homo sapiens
949919	79892	9817	122976	115156	-	-	MCMBP	KEAP1	C10orf119|MCM-BP	INrf2|KLHL19	Affinity Capture-MS	physical	Taipale M (2014)	PUBMED:25036637	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9BTE3	-	NP_001243307|NP_079110|NP_001243308	Q14145	A0A024R7C0	NP_036421|NP_987096	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954010	5757	9817	111724	115156	-	-	PTMA	KEAP1	TMSA	INrf2|KLHL19	Reconstituted Complex	physical	Khan H (2013)	PUBMED:23318954	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P06454	Q53S24	NP_001092755|NP_002814	Q14145	A0A024R7C0	NP_036421|NP_987096	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954011	5757	9817	111724	115156	-	-	PTMA	KEAP1	TMSA	INrf2|KLHL19	Protein-peptide	physical	Khan H (2013)	PUBMED:23318954	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P06454	Q53S24	NP_001092755|NP_002814	Q14145	A0A024R7C0	NP_036421|NP_987096	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954012	5757	9817	111724	115156	-	-	PTMA	KEAP1	TMSA	INrf2|KLHL19	Co-crystal Structure	physical	Khan H (2013)	PUBMED:23318954	9606	9606	Low Throughput	-	-	NMR	-	BIOGRID	P06454	Q53S24	NP_001092755|NP_002814	Q14145	A0A024R7C0	NP_036421|NP_987096	-	-	-	-	-	-	Homo sapiens	Homo sapiens
985631	8878	9817	114397	115156	-	-	SQSTM1	KEAP1	A170|OSIL|PDB3|ZIP3|p60|p62|p62B	INrf2|KLHL19	Affinity Capture-Western	physical	Lerner C (2013)	PUBMED:23795962	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13501	-	NP_003891|NP_001135771|NP_001135770	Q14145	A0A024R7C0	NP_036421|NP_987096	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1034543	9817	4780	115156	110852	-	-	KEAP1	NFE2L2	INrf2|KLHL19	NRF2	Biochemical Activity	physical	Camp ND (2012)	PUBMED:22215675	9606	9606	Low Throughput	-	Ubiquitination	-	-	BIOGRID	Q14145	A0A024R7C0	NP_036421|NP_987096	Q16236	-	NP_006155|NP_001138884|NP_001138885|NP_001300829|NP_001300830|NP_001300831	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1034960	23291	9817	116887	115156	-	-	FBXW11	KEAP1	BTRC2|BTRCP2|FBW1B|FBXW1B|Fbw11|Hos	INrf2|KLHL19	Affinity Capture-MS	physical	Kim TY (2014)	PUBMED:25332235	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q9UKB1	B4DH70	NP_387448|NP_036432|NP_001365909|NP_001365908|NP_001365907|NP_001365906|NP_001365905|NP_001365904|NP_001365903|NP_387449	Q14145	A0A024R7C0	NP_036421|NP_987096	-	-	-	-	-	-	Homo sapiens	Homo sapiens
